"id","date","tavg","region"
"UKM00003171",2023-09-08,17.2,"UK"
"UKM00003171",2023-09-09,19.9,"UK"
"UKM00003171",2023-09-10,17.7,"UK"
"UKM00003171",2023-09-11,17.2,"UK"
"UKM00003171",2023-09-12,12.6,"UK"
"UKM00003171",2023-09-13,11.3,"UK"
"UKM00003171",2023-09-14,13.9,"UK"
"UKM00003171",2023-09-15,11.4,"UK"
"UKM00003171",2023-09-16,11.9,"UK"
"UKM00003171",2023-09-17,12.1,"UK"
"UKM00003171",2023-09-18,13.4,"UK"
"UKM00003171",2023-09-19,10.2,"UK"
"UKM00003171",2023-09-20,15.3,"UK"
"UKM00003171",2023-09-21,11.8,"UK"
"UKM00003171",2023-09-22,11.4,"UK"
"UKM00003171",2023-09-23,10.6,"UK"
"UKM00003171",2023-09-24,14.8,"UK"
"UKM00003171",2023-09-25,15.4,"UK"
"UKM00003171",2023-09-26,13,"UK"
"UKM00003171",2023-09-27,11.4,"UK"
"UKM00003171",2023-09-28,14.2,"UK"
"UKM00003171",2023-09-29,13.5,"UK"
"UKM00003171",2023-09-30,11.5,"UK"
"UKM00003171",2023-10-01,13.6,"UK"
"UKM00003257",2023-06-01,11.3,"UK"
"UKM00003257",2023-06-02,11.8,"UK"
"UKM00003257",2023-06-03,11.7,"UK"
"UKM00003257",2023-06-04,10.6,"UK"
"UKM00003257",2023-06-05,12.8,"UK"
"UKM00003257",2023-06-06,12.3,"UK"
"UKM00003257",2023-06-07,12.3,"UK"
"UKM00003257",2023-06-08,12.4,"UK"
"UKM00003257",2023-06-09,13.3,"UK"
"UKM00003257",2023-06-10,16.8,"UK"
"UKM00003257",2023-06-11,18.3,"UK"
"UKM00003257",2023-06-12,19.4,"UK"
"UKM00003257",2023-06-13,19.2,"UK"
"UKM00003257",2023-06-14,17.2,"UK"
"UKM00003257",2023-06-15,17.4,"UK"
"UKM00003257",2023-06-16,18.6,"UK"
"UKM00003257",2023-06-17,17.1,"UK"
"UKM00003257",2023-06-18,16.4,"UK"
"UKM00003257",2023-06-19,18.4,"UK"
"UKM00003257",2023-06-20,15.8,"UK"
"UKM00003257",2023-06-21,18.9,"UK"
"UKM00003257",2023-06-22,18.2,"UK"
"UKM00003257",2023-06-23,17.3,"UK"
"UKM00003257",2023-06-24,21.3,"UK"
"UKM00003257",2023-06-25,19.8,"UK"
"UKM00003257",2023-06-26,16.4,"UK"
"UKM00003257",2023-06-27,15.3,"UK"
"UKM00003257",2023-06-28,18.7,"UK"
"UKM00003257",2023-06-29,15.4,"UK"
"UKM00003257",2023-06-30,14.9,"UK"
"UKM00003257",2023-07-01,16.2,"UK"
"UKM00003257",2023-07-02,14.1,"UK"
"UKM00003257",2023-07-03,13.7,"UK"
"UKM00003257",2023-07-04,15.1,"UK"
"UKM00003257",2023-07-05,14.3,"UK"
"UKM00003257",2023-07-06,16.9,"UK"
"UKM00003257",2023-07-07,20.3,"UK"
"UKM00003257",2023-07-08,18.5,"UK"
"UKM00003257",2023-07-09,18.1,"UK"
"UKM00003257",2023-07-10,16.1,"UK"
"UKM00003257",2023-07-11,16.8,"UK"
"UKM00003257",2023-07-12,15.9,"UK"
"UKM00003257",2023-07-13,16.4,"UK"
"UKM00003257",2023-07-14,14.9,"UK"
"UKM00003257",2023-07-15,16,"UK"
"UKM00003257",2023-07-16,16.6,"UK"
"UKM00003257",2023-07-17,15.7,"UK"
"UKM00003257",2023-07-18,14.6,"UK"
"UKM00003257",2023-07-19,14.8,"UK"
"UKM00003257",2023-07-20,15.1,"UK"
"UKM00003257",2023-07-21,14.1,"UK"
"UKM00003257",2023-07-22,14.9,"UK"
"UKM00003257",2023-07-23,14.5,"UK"
"UKM00003257",2023-07-24,13.5,"UK"
"UKM00003257",2023-07-25,14.5,"UK"
"UKM00003257",2023-07-26,16.4,"UK"
"UKM00003257",2023-07-27,17.9,"UK"
"UKM00003257",2023-07-28,18.1,"UK"
"UKM00003257",2023-07-29,17.1,"UK"
"UKM00003257",2023-07-30,15.7,"UK"
"UKM00003257",2023-07-31,15.9,"UK"
"UKM00003257",2023-08-01,16.3,"UK"
"UKM00003257",2023-08-02,14.7,"UK"
"UKM00003257",2023-08-03,15.7,"UK"
"UKM00003257",2023-08-04,14.1,"UK"
"UKM00003257",2023-08-05,12.9,"UK"
"UKM00003257",2023-08-06,13.3,"UK"
"UKM00003257",2023-08-07,13.6,"UK"
"UKM00003257",2023-08-08,15.2,"UK"
"UKM00003257",2023-08-09,15.9,"UK"
"UKM00003257",2023-08-10,21.4,"UK"
"UKM00003257",2023-08-11,19.9,"UK"
"UKM00003257",2023-08-12,17.4,"UK"
"UKM00003257",2023-08-13,16.8,"UK"
"UKM00003257",2023-08-14,16.1,"UK"
"UKM00003257",2023-08-15,17.3,"UK"
"UKM00003257",2023-08-16,16.6,"UK"
"UKM00003257",2023-08-17,16.4,"UK"
"UKM00003257",2023-08-18,16.4,"UK"
"UKM00003257",2023-08-19,18.9,"UK"
"UKM00003257",2023-08-20,18,"UK"
"UKM00003257",2023-08-21,17.7,"UK"
"UKM00003257",2023-08-22,17.9,"UK"
"UKM00003257",2023-08-23,17.1,"UK"
"UKM00003257",2023-08-24,15.4,"UK"
"UKM00003257",2023-08-25,13.6,"UK"
"UKM00003257",2023-08-26,13.6,"UK"
"UKM00003257",2023-08-27,12.7,"UK"
"UKM00003257",2023-08-28,14.4,"UK"
"UKM00003257",2023-08-29,14.9,"UK"
"UKM00003257",2023-08-30,13.2,"UK"
"UKM00003257",2023-08-31,13.4,"UK"
"UKM00003257",2023-09-01,14.6,"UK"
"UKM00003257",2023-09-02,17,"UK"
"UKM00003257",2023-09-03,16.9,"UK"
"UKM00003257",2023-09-04,17.9,"UK"
"UKM00003257",2023-09-05,17.9,"UK"
"UKM00003257",2023-09-06,19.4,"UK"
"UKM00003257",2023-09-07,18.8,"UK"
"UKM00003257",2023-09-08,18.9,"UK"
"UKM00003257",2023-09-09,21.4,"UK"
"UKM00003257",2023-09-10,18.8,"UK"
"UKM00003257",2023-09-11,17.9,"UK"
"UKM00003257",2023-09-12,13.6,"UK"
"UKM00003257",2023-09-13,12.8,"UK"
"UKM00003257",2023-09-14,15.7,"UK"
"UKM00003257",2023-09-15,14.3,"UK"
"UKM00003257",2023-09-16,13.3,"UK"
"UKM00003257",2023-09-17,15.7,"UK"
"UKM00003257",2023-09-18,14.2,"UK"
"UKM00003257",2023-09-19,13.8,"UK"
"UKM00003257",2023-09-20,15.8,"UK"
"UKM00003257",2023-09-21,12.7,"UK"
"UKM00003257",2023-09-22,11.1,"UK"
"UKM00003257",2023-09-23,12.4,"UK"
"UKM00003257",2023-09-24,15.6,"UK"
"UKM00003257",2023-09-25,15.6,"UK"
"UKM00003257",2023-09-26,13.6,"UK"
"UKM00003257",2023-09-27,14.3,"UK"
"UKM00003257",2023-09-28,15.1,"UK"
"UKM00003257",2023-09-29,14.2,"UK"
"UKM00003257",2023-09-30,12.7,"UK"
"UKM00003257",2023-10-01,16.1,"UK"
"UKM00003334",2023-06-01,12.4,"UK"
"UKM00003334",2023-06-02,14,"UK"
"UKM00003334",2023-06-03,14.3,"UK"
"UKM00003334",2023-06-04,14.2,"UK"
"UKM00003334",2023-06-05,14,"UK"
"UKM00003334",2023-06-06,12.2,"UK"
"UKM00003334",2023-06-07,12.7,"UK"
"UKM00003334",2023-06-08,12.6,"UK"
"UKM00003334",2023-06-09,15.4,"UK"
"UKM00003334",2023-06-10,20.3,"UK"
"UKM00003334",2023-06-11,22.2,"UK"
"UKM00003334",2023-06-12,22.4,"UK"
"UKM00003334",2023-06-13,22.3,"UK"
"UKM00003334",2023-06-14,19.3,"UK"
"UKM00003334",2023-06-15,19.7,"UK"
"UKM00003334",2023-06-16,21.1,"UK"
"UKM00003334",2023-06-17,19.2,"UK"
"UKM00003334",2023-06-18,18.4,"UK"
"UKM00003334",2023-06-19,18.9,"UK"
"UKM00003334",2023-06-20,16.5,"UK"
"UKM00003334",2023-06-21,18.4,"UK"
"UKM00003334",2023-06-22,19.2,"UK"
"UKM00003334",2023-06-23,17.6,"UK"
"UKM00003334",2023-06-24,21.8,"UK"
"UKM00003334",2023-06-25,19.9,"UK"
"UKM00003334",2023-06-26,15.6,"UK"
"UKM00003334",2023-06-27,16.2,"UK"
"UKM00003334",2023-06-28,17.8,"UK"
"UKM00003334",2023-06-29,15.2,"UK"
"UKM00003334",2023-06-30,14.8,"UK"
"UKM00003334",2023-07-01,15.6,"UK"
"UKM00003334",2023-07-02,13.9,"UK"
"UKM00003334",2023-07-03,12.3,"UK"
"UKM00003334",2023-07-04,14,"UK"
"UKM00003334",2023-07-05,13.7,"UK"
"UKM00003334",2023-07-06,16.4,"UK"
"UKM00003334",2023-07-07,20.1,"UK"
"UKM00003334",2023-07-08,20.7,"UK"
"UKM00003334",2023-07-09,17.2,"UK"
"UKM00003334",2023-07-10,15.6,"UK"
"UKM00003334",2023-07-11,15.6,"UK"
"UKM00003334",2023-07-12,15.1,"UK"
"UKM00003334",2023-07-13,15.9,"UK"
"UKM00003334",2023-07-14,15.6,"UK"
"UKM00003334",2023-07-15,16.3,"UK"
"UKM00003334",2023-07-16,15.1,"UK"
"UKM00003334",2023-07-17,14.8,"UK"
"UKM00003334",2023-07-18,13.8,"UK"
"UKM00003334",2023-07-19,15.9,"UK"
"UKM00003334",2023-07-20,14.7,"UK"
"UKM00003334",2023-07-21,14.1,"UK"
"UKM00003334",2023-07-22,15.1,"UK"
"UKM00003334",2023-07-23,15.7,"UK"
"UKM00003334",2023-07-24,14.2,"UK"
"UKM00003334",2023-07-25,13.3,"UK"
"UKM00003334",2023-07-26,14.9,"UK"
"UKM00003334",2023-07-27,17.3,"UK"
"UKM00003334",2023-07-28,17.5,"UK"
"UKM00003334",2023-07-29,16.8,"UK"
"UKM00003334",2023-07-30,15.1,"UK"
"UKM00003334",2023-07-31,15.8,"UK"
"UKM00003334",2023-08-01,15.4,"UK"
"UKM00003334",2023-08-02,15.4,"UK"
"UKM00003334",2023-08-03,16.2,"UK"
"UKM00003334",2023-08-04,15.1,"UK"
"UKM00003334",2023-08-05,12.4,"UK"
"UKM00003334",2023-08-06,13.5,"UK"
"UKM00003334",2023-08-07,14,"UK"
"UKM00003334",2023-08-08,14.6,"UK"
"UKM00003334",2023-08-09,16.1,"UK"
"UKM00003334",2023-08-10,20.9,"UK"
"UKM00003334",2023-08-11,19.6,"UK"
"UKM00003334",2023-08-12,17.4,"UK"
"UKM00003334",2023-08-13,16.3,"UK"
"UKM00003334",2023-08-14,16.3,"UK"
"UKM00003334",2023-08-15,15.9,"UK"
"UKM00003334",2023-08-16,16.9,"UK"
"UKM00003334",2023-08-17,17.6,"UK"
"UKM00003334",2023-08-18,17.1,"UK"
"UKM00003334",2023-08-19,19.1,"UK"
"UKM00003334",2023-08-20,17.7,"UK"
"UKM00003334",2023-08-21,17.1,"UK"
"UKM00003334",2023-08-22,16.8,"UK"
"UKM00003334",2023-08-23,16.4,"UK"
"UKM00003334",2023-08-24,15.5,"UK"
"UKM00003334",2023-08-25,12.4,"UK"
"UKM00003334",2023-08-26,13.3,"UK"
"UKM00003334",2023-08-27,12.5,"UK"
"UKM00003334",2023-08-28,13.8,"UK"
"UKM00003334",2023-08-29,13.9,"UK"
"UKM00003334",2023-08-30,12.9,"UK"
"UKM00003334",2023-08-31,13.3,"UK"
"UKM00003334",2023-09-01,16.2,"UK"
"UKM00003334",2023-09-02,16.7,"UK"
"UKM00003334",2023-09-03,17.4,"UK"
"UKM00003334",2023-09-04,19.6,"UK"
"UKM00003334",2023-09-05,20.4,"UK"
"UKM00003334",2023-09-06,20.3,"UK"
"UKM00003334",2023-09-07,22.3,"UK"
"UKM00003334",2023-09-08,21.3,"UK"
"UKM00003334",2023-09-09,22.2,"UK"
"UKM00003334",2023-09-10,20.4,"UK"
"UKM00003334",2023-09-11,17.9,"UK"
"UKM00003334",2023-09-12,14.2,"UK"
"UKM00003334",2023-09-13,13.4,"UK"
"UKM00003334",2023-09-14,15.3,"UK"
"UKM00003334",2023-09-15,16.4,"UK"
"UKM00003334",2023-09-16,15.2,"UK"
"UKM00003334",2023-09-17,16.9,"UK"
"UKM00003334",2023-09-18,14.3,"UK"
"UKM00003334",2023-09-19,13.9,"UK"
"UKM00003334",2023-09-20,15.2,"UK"
"UKM00003334",2023-09-21,11.4,"UK"
"UKM00003334",2023-09-22,10.7,"UK"
"UKM00003334",2023-09-23,12.1,"UK"
"UKM00003334",2023-09-24,16.5,"UK"
"UKM00003334",2023-09-25,15.6,"UK"
"UKM00003334",2023-09-26,14.7,"UK"
"UKM00003334",2023-09-27,15.2,"UK"
"UKM00003334",2023-09-28,14.7,"UK"
"UKM00003334",2023-09-29,13.7,"UK"
"UKM00003334",2023-09-30,12.6,"UK"
"UKM00003334",2023-10-01,17,"UK"
"UKM00003414",2023-06-01,12.8,"UK"
"UKM00003414",2023-06-02,13.8,"UK"
"UKM00003414",2023-06-03,13.9,"UK"
"UKM00003414",2023-06-04,13.8,"UK"
"UKM00003414",2023-06-05,13.4,"UK"
"UKM00003414",2023-06-06,11.8,"UK"
"UKM00003414",2023-06-07,13,"UK"
"UKM00003414",2023-06-08,12.6,"UK"
"UKM00003414",2023-06-09,15.5,"UK"
"UKM00003414",2023-06-10,17.4,"UK"
"UKM00003414",2023-06-11,19.8,"UK"
"UKM00003414",2023-06-12,20.7,"UK"
"UKM00003414",2023-06-13,21.4,"UK"
"UKM00003414",2023-06-14,18.8,"UK"
"UKM00003414",2023-06-15,19.4,"UK"
"UKM00003414",2023-06-16,20.6,"UK"
"UKM00003414",2023-06-17,18.9,"UK"
"UKM00003414",2023-06-18,17.7,"UK"
"UKM00003414",2023-06-19,18.8,"UK"
"UKM00003414",2023-06-20,16.9,"UK"
"UKM00003414",2023-06-21,18.8,"UK"
"UKM00003414",2023-06-22,18.7,"UK"
"UKM00003414",2023-06-23,17.7,"UK"
"UKM00003414",2023-06-24,21.6,"UK"
"UKM00003414",2023-06-25,19.2,"UK"
"UKM00003414",2023-06-26,16.1,"UK"
"UKM00003414",2023-06-27,16.7,"UK"
"UKM00003414",2023-06-28,17.9,"UK"
"UKM00003414",2023-06-29,15.1,"UK"
"UKM00003414",2023-06-30,15.1,"UK"
"UKM00003414",2023-07-01,16.5,"UK"
"UKM00003414",2023-07-02,14.3,"UK"
"UKM00003414",2023-07-03,14.1,"UK"
"UKM00003414",2023-07-04,14.1,"UK"
"UKM00003414",2023-07-05,14.1,"UK"
"UKM00003414",2023-07-06,16.2,"UK"
"UKM00003414",2023-07-07,20.3,"UK"
"UKM00003414",2023-07-08,19.2,"UK"
"UKM00003414",2023-07-09,16.9,"UK"
"UKM00003414",2023-07-10,15.3,"UK"
"UKM00003414",2023-07-11,15.8,"UK"
"UKM00003414",2023-07-12,15.8,"UK"
"UKM00003414",2023-07-13,16.4,"UK"
"UKM00003414",2023-07-14,15.3,"UK"
"UKM00003414",2023-07-15,16,"UK"
"UKM00003414",2023-07-16,15.7,"UK"
"UKM00003414",2023-07-17,15.8,"UK"
"UKM00003414",2023-07-18,13.9,"UK"
"UKM00003414",2023-07-19,15.8,"UK"
"UKM00003414",2023-07-20,13.6,"UK"
"UKM00003414",2023-07-21,13.9,"UK"
"UKM00003414",2023-07-22,15.2,"UK"
"UKM00003414",2023-07-23,17.9,"UK"
"UKM00003414",2023-07-24,13.6,"UK"
"UKM00003414",2023-07-25,12.8,"UK"
"UKM00003414",2023-07-26,14.4,"UK"
"UKM00003414",2023-07-27,18.7,"UK"
"UKM00003414",2023-07-28,17.1,"UK"
"UKM00003414",2023-07-29,16.9,"UK"
"UKM00003414",2023-07-30,15.7,"UK"
"UKM00003414",2023-07-31,16.3,"UK"
"UKM00003414",2023-08-01,15.9,"UK"
"UKM00003414",2023-08-02,16.1,"UK"
"UKM00003414",2023-08-03,15.7,"UK"
"UKM00003414",2023-08-04,14.7,"UK"
"UKM00003414",2023-08-05,12.2,"UK"
"UKM00003414",2023-08-06,14.3,"UK"
"UKM00003414",2023-08-07,13.4,"UK"
"UKM00003414",2023-08-08,13.6,"UK"
"UKM00003414",2023-08-09,16.7,"UK"
"UKM00003414",2023-08-10,20.7,"UK"
"UKM00003414",2023-08-11,19.3,"UK"
"UKM00003414",2023-08-12,17.1,"UK"
"UKM00003414",2023-08-13,16.3,"UK"
"UKM00003414",2023-08-14,16.8,"UK"
"UKM00003414",2023-08-15,15.9,"UK"
"UKM00003414",2023-08-16,16.1,"UK"
"UKM00003414",2023-08-17,17.6,"UK"
"UKM00003414",2023-08-18,17.4,"UK"
"UKM00003414",2023-08-19,18.5,"UK"
"UKM00003414",2023-08-20,17.3,"UK"
"UKM00003414",2023-08-21,16.9,"UK"
"UKM00003414",2023-08-22,17.2,"UK"
"UKM00003414",2023-08-23,17.4,"UK"
"UKM00003414",2023-08-24,15.3,"UK"
"UKM00003414",2023-08-25,12.7,"UK"
"UKM00003414",2023-08-26,13.2,"UK"
"UKM00003414",2023-08-27,13.7,"UK"
"UKM00003414",2023-08-28,14.2,"UK"
"UKM00003414",2023-08-29,13.8,"UK"
"UKM00003414",2023-08-30,13.2,"UK"
"UKM00003414",2023-08-31,12.8,"UK"
"UKM00003414",2023-09-01,15.3,"UK"
"UKM00003414",2023-09-02,16.4,"UK"
"UKM00003414",2023-09-03,17.1,"UK"
"UKM00003414",2023-09-04,19.5,"UK"
"UKM00003414",2023-09-05,19.7,"UK"
"UKM00003414",2023-09-06,20.6,"UK"
"UKM00003414",2023-09-07,21.6,"UK"
"UKM00003414",2023-09-08,21.8,"UK"
"UKM00003414",2023-09-09,21.8,"UK"
"UKM00003414",2023-09-10,19.1,"UK"
"UKM00003414",2023-09-11,18.6,"UK"
"UKM00003414",2023-09-12,14.8,"UK"
"UKM00003414",2023-09-13,13.3,"UK"
"UKM00003414",2023-09-14,15.4,"UK"
"UKM00003414",2023-09-15,15.9,"UK"
"UKM00003414",2023-09-16,14.9,"UK"
"UKM00003414",2023-09-17,16.7,"UK"
"UKM00003414",2023-09-18,14.2,"UK"
"UKM00003414",2023-09-19,14.9,"UK"
"UKM00003414",2023-09-20,15.2,"UK"
"UKM00003414",2023-09-21,11.2,"UK"
"UKM00003414",2023-09-22,10.3,"UK"
"UKM00003414",2023-09-23,11.9,"UK"
"UKM00003414",2023-09-24,16.7,"UK"
"UKM00003414",2023-09-25,15.5,"UK"
"UKM00003414",2023-09-26,15.1,"UK"
"UKM00003414",2023-09-27,14.9,"UK"
"UKM00003414",2023-09-28,14.9,"UK"
"UKM00003414",2023-09-29,13.6,"UK"
"UKM00003414",2023-09-30,12.5,"UK"
"UKM00003414",2023-10-01,16.9,"UK"
"UKM00003502",2023-06-01,13.2,"UK"
"UKM00003502",2023-06-02,12.8,"UK"
"UKM00003502",2023-06-03,13.5,"UK"
"UKM00003502",2023-06-04,14.9,"UK"
"UKM00003502",2023-06-05,14.4,"UK"
"UKM00003502",2023-06-06,13.1,"UK"
"UKM00003502",2023-06-07,13.3,"UK"
"UKM00003502",2023-06-08,15.8,"UK"
"UKM00003502",2023-06-09,18.9,"UK"
"UKM00003502",2023-06-10,18.3,"UK"
"UKM00003502",2023-06-11,15.9,"UK"
"UKM00003502",2023-06-12,14.2,"UK"
"UKM00003502",2023-06-13,20.1,"UK"
"UKM00003502",2023-06-14,19.8,"UK"
"UKM00003502",2023-06-15,18.6,"UK"
"UKM00003502",2023-06-16,18.1,"UK"
"UKM00003502",2023-06-17,16.7,"UK"
"UKM00003502",2023-06-18,16.2,"UK"
"UKM00003502",2023-06-19,16.9,"UK"
"UKM00003502",2023-06-20,15.9,"UK"
"UKM00003502",2023-06-21,16.1,"UK"
"UKM00003502",2023-06-22,16.3,"UK"
"UKM00003502",2023-06-23,16.7,"UK"
"UKM00003502",2023-06-24,19.8,"UK"
"UKM00003502",2023-06-25,18.6,"UK"
"UKM00003502",2023-06-26,15.6,"UK"
"UKM00003502",2023-06-27,16.7,"UK"
"UKM00003502",2023-06-28,16,"UK"
"UKM00003502",2023-06-29,14.4,"UK"
"UKM00003502",2023-06-30,15,"UK"
"UKM00003502",2023-07-01,15.4,"UK"
"UKM00003502",2023-07-02,14.2,"UK"
"UKM00003502",2023-07-03,14,"UK"
"UKM00003502",2023-07-04,13.8,"UK"
"UKM00003502",2023-07-05,14.3,"UK"
"UKM00003502",2023-07-06,14.7,"UK"
"UKM00003502",2023-07-07,19.6,"UK"
"UKM00003502",2023-07-08,17.4,"UK"
"UKM00003502",2023-07-09,16.3,"UK"
"UKM00003502",2023-07-10,15.4,"UK"
"UKM00003502",2023-07-11,15.4,"UK"
"UKM00003502",2023-07-12,15.5,"UK"
"UKM00003502",2023-07-13,15.6,"UK"
"UKM00003502",2023-07-14,15.2,"UK"
"UKM00003502",2023-07-15,15.2,"UK"
"UKM00003502",2023-07-16,14.5,"UK"
"UKM00003502",2023-07-17,14.5,"UK"
"UKM00003502",2023-07-18,13.8,"UK"
"UKM00003502",2023-07-19,14.4,"UK"
"UKM00003502",2023-07-20,13.8,"UK"
"UKM00003502",2023-07-21,14.3,"UK"
"UKM00003502",2023-07-22,15.2,"UK"
"UKM00003502",2023-07-23,16.1,"UK"
"UKM00003502",2023-07-24,14.2,"UK"
"UKM00003502",2023-07-25,13.8,"UK"
"UKM00003502",2023-07-26,13.9,"UK"
"UKM00003502",2023-07-27,16.3,"UK"
"UKM00003502",2023-07-28,15.9,"UK"
"UKM00003502",2023-07-29,15.7,"UK"
"UKM00003502",2023-07-30,15.2,"UK"
"UKM00003502",2023-07-31,15.7,"UK"
"UKM00003502",2023-08-01,15.1,"UK"
"UKM00003502",2023-08-02,15.1,"UK"
"UKM00003502",2023-08-03,14.8,"UK"
"UKM00003502",2023-08-04,13.9,"UK"
"UKM00003502",2023-08-05,13.4,"UK"
"UKM00003502",2023-08-06,14.5,"UK"
"UKM00003502",2023-08-07,14.3,"UK"
"UKM00003502",2023-08-08,14.3,"UK"
"UKM00003502",2023-08-09,16.3,"UK"
"UKM00003502",2023-08-10,18.7,"UK"
"UKM00003502",2023-08-11,17.2,"UK"
"UKM00003502",2023-08-12,16.3,"UK"
"UKM00003502",2023-08-13,15.3,"UK"
"UKM00003502",2023-08-14,15.9,"UK"
"UKM00003502",2023-08-15,15.4,"UK"
"UKM00003502",2023-08-16,15.7,"UK"
"UKM00003502",2023-08-17,18.5,"UK"
"UKM00003502",2023-08-18,18.2,"UK"
"UKM00003502",2023-08-19,16.9,"UK"
"UKM00003502",2023-08-20,16.7,"UK"
"UKM00003502",2023-08-21,16.8,"UK"
"UKM00003502",2023-08-22,16.4,"UK"
"UKM00003502",2023-08-23,16.4,"UK"
"UKM00003502",2023-08-24,14.6,"UK"
"UKM00003502",2023-08-25,13.6,"UK"
"UKM00003502",2023-08-26,14,"UK"
"UKM00003502",2023-08-27,13.9,"UK"
"UKM00003502",2023-08-28,14.5,"UK"
"UKM00003502",2023-08-29,14.2,"UK"
"UKM00003502",2023-08-30,13.8,"UK"
"UKM00003502",2023-08-31,13.7,"UK"
"UKM00003502",2023-09-01,14.6,"UK"
"UKM00003502",2023-09-02,15.5,"UK"
"UKM00003502",2023-09-03,16.4,"UK"
"UKM00003502",2023-09-04,21.8,"UK"
"UKM00003502",2023-09-05,21.9,"UK"
"UKM00003502",2023-09-06,19.7,"UK"
"UKM00003502",2023-09-07,23.1,"UK"
"UKM00003502",2023-09-08,20.2,"UK"
"UKM00003502",2023-09-09,19.9,"UK"
"UKM00003502",2023-09-10,19.6,"UK"
"UKM00003502",2023-09-11,17.2,"UK"
"UKM00003502",2023-09-12,14.6,"UK"
"UKM00003502",2023-09-13,14.6,"UK"
"UKM00003502",2023-09-14,14.6,"UK"
"UKM00003502",2023-09-15,16.1,"UK"
"UKM00003502",2023-09-16,16.1,"UK"
"UKM00003502",2023-09-17,15.8,"UK"
"UKM00003502",2023-09-18,14,"UK"
"UKM00003502",2023-09-19,14.9,"UK"
"UKM00003502",2023-09-20,14.3,"UK"
"UKM00003502",2023-09-21,11.4,"UK"
"UKM00003502",2023-09-22,12.4,"UK"
"UKM00003502",2023-09-23,12.7,"UK"
"UKM00003502",2023-09-24,16,"UK"
"UKM00003502",2023-09-25,15,"UK"
"UKM00003502",2023-09-26,14.6,"UK"
"UKM00003502",2023-09-27,14.4,"UK"
"UKM00003502",2023-09-28,14,"UK"
"UKM00003502",2023-09-29,13.7,"UK"
"UKM00003502",2023-09-30,13.9,"UK"
"UKM00003502",2023-10-01,15.8,"UK"
"UKM00003590",2023-06-01,11.2,"UK"
"UKM00003590",2023-06-02,11.1,"UK"
"UKM00003590",2023-06-03,13.2,"UK"
"UKM00003590",2023-06-04,12.8,"UK"
"UKM00003590",2023-06-05,11.8,"UK"
"UKM00003590",2023-06-06,11.4,"UK"
"UKM00003590",2023-06-07,12.7,"UK"
"UKM00003590",2023-06-08,12.8,"UK"
"UKM00003590",2023-06-09,15.7,"UK"
"UKM00003590",2023-06-10,20,"UK"
"UKM00003590",2023-06-11,22.2,"UK"
"UKM00003590",2023-06-12,20.1,"UK"
"UKM00003590",2023-06-13,18.3,"UK"
"UKM00003590",2023-06-14,17.8,"UK"
"UKM00003590",2023-06-15,18.4,"UK"
"UKM00003590",2023-06-16,17.7,"UK"
"UKM00003590",2023-06-17,17.8,"UK"
"UKM00003590",2023-06-18,19,"UK"
"UKM00003590",2023-06-19,19.2,"UK"
"UKM00003590",2023-06-20,18.7,"UK"
"UKM00003590",2023-06-21,19.4,"UK"
"UKM00003590",2023-06-22,19.4,"UK"
"UKM00003590",2023-06-23,20.4,"UK"
"UKM00003590",2023-06-24,20.9,"UK"
"UKM00003590",2023-06-25,22.7,"UK"
"UKM00003590",2023-06-26,17.7,"UK"
"UKM00003590",2023-06-27,17.1,"UK"
"UKM00003590",2023-06-28,20.3,"UK"
"UKM00003590",2023-06-29,17.2,"UK"
"UKM00003590",2023-06-30,16,"UK"
"UKM00003590",2023-07-01,17.4,"UK"
"UKM00003590",2023-07-02,15,"UK"
"UKM00003590",2023-07-03,14,"UK"
"UKM00003590",2023-07-04,14.1,"UK"
"UKM00003590",2023-07-05,14.4,"UK"
"UKM00003590",2023-07-06,15.2,"UK"
"UKM00003590",2023-07-07,20.2,"UK"
"UKM00003590",2023-07-08,22.3,"UK"
"UKM00003590",2023-07-09,18.4,"UK"
"UKM00003590",2023-07-10,18.8,"UK"
"UKM00003590",2023-07-11,19.3,"UK"
"UKM00003590",2023-07-12,16.8,"UK"
"UKM00003590",2023-07-13,16.8,"UK"
"UKM00003590",2023-07-14,15.9,"UK"
"UKM00003590",2023-07-15,17.8,"UK"
"UKM00003590",2023-07-16,16.9,"UK"
"UKM00003590",2023-07-17,17.1,"UK"
"UKM00003590",2023-07-18,16.5,"UK"
"UKM00003590",2023-07-19,16.3,"UK"
"UKM00003590",2023-07-20,15.4,"UK"
"UKM00003590",2023-07-21,14.7,"UK"
"UKM00003590",2023-07-22,14.7,"UK"
"UKM00003590",2023-07-23,18.6,"UK"
"UKM00003590",2023-07-24,14.4,"UK"
"UKM00003590",2023-07-25,14.3,"UK"
"UKM00003590",2023-07-26,15.4,"UK"
"UKM00003590",2023-07-27,18.6,"UK"
"UKM00003590",2023-07-28,18.3,"UK"
"UKM00003590",2023-07-29,18.2,"UK"
"UKM00003590",2023-07-30,16.8,"UK"
"UKM00003590",2023-07-31,17.1,"UK"
"UKM00003590",2023-08-01,16.7,"UK"
"UKM00003590",2023-08-02,16.7,"UK"
"UKM00003590",2023-08-03,16.1,"UK"
"UKM00003590",2023-08-04,15.8,"UK"
"UKM00003590",2023-08-05,13.1,"UK"
"UKM00003590",2023-08-06,13.5,"UK"
"UKM00003590",2023-08-07,13.9,"UK"
