"date","avg_temp"
2023-06-01,18.2475409836066
2023-06-02,18.1354838709677
2023-06-03,18.1774193548387
2023-06-04,18.4467741935484
2023-06-05,19.0370967741935
2023-06-06,19.3774193548387
2023-06-07,18.9516129032258
2023-06-08,19.0048387096774
2023-06-09,18.8790322580645
2023-06-10,18.3467741935484
2023-06-11,18.7409836065574
2023-06-12,18.3770491803279
2023-06-13,18.3327868852459
2023-06-14,19.0639344262295
2023-06-15,19.495
2023-06-16,19.1049180327869
2023-06-17,19.4737704918033
2023-06-18,19.8147540983607
2023-06-19,20.5393442622951
2023-06-20,20.7918032786885
2023-06-21,20.1459016393443
2023-06-22,20.0688524590164
2023-06-23,21.0883333333333
2023-06-24,21.1918032786885
2023-06-25,21.7508196721311
2023-06-26,21.1836065573771
2023-06-27,21.2639344262295
2023-06-28,21.6836065573771
2023-06-29,22.275
2023-06-30,22.4683333333333
2023-07-01,22.4786885245902
2023-07-02,22.9655737704918
2023-07-03,23.0573770491803
2023-07-04,22.3770491803279
2023-07-05,21.7672131147541
2023-07-06,21.8616666666667
2023-07-07,21.71
2023-07-08,21.2866666666667
2023-07-09,21.715
2023-07-10,22.4633333333333
2023-07-11,22.345
2023-07-12,22.86
2023-07-13,23.5949152542373
2023-07-14,23.471186440678
2023-07-15,22.9152542372881
2023-07-16,22.9593220338983
2023-07-17,23.4033898305085
2023-07-18,23.6779661016949
2023-07-19,23.9033898305085
2023-07-20,23.8949152542373
2023-07-21,23.6098360655738
2023-07-22,23.6868852459016
2023-07-23,24.0983606557377
2023-07-24,24.8540983606557
2023-07-25,24.6622950819672
2023-07-26,25.0147540983607
2023-07-27,25.44
2023-07-28,24.8524590163934
2023-07-29,24.0639344262295
2023-07-30,23.6666666666667
2023-07-31,23.6377049180328
2023-08-01,23.5786885245902
2023-08-02,23.4655737704918
2023-08-03,23.0370967741936
2023-08-04,23.1483870967742
2023-08-05,23.0177419354839
2023-08-06,22.9147540983607
2023-08-07,22.4475409836066
2023-08-08,21.9754098360656
2023-08-09,22.3590163934426
2023-08-10,22.8966666666667
2023-08-11,22.9639344262295
2023-08-12,23.3409836065574
2023-08-13,23.0516666666667
2023-08-14,22.2540983606557
2023-08-15,22.2967213114754
2023-08-16,22.8
2023-08-17,22.6354838709677
2023-08-18,22.391935483871
2023-08-19,22.1258064516129
2023-08-20,21.9209677419355
2023-08-21,22.5258064516129
2023-08-22,23.0354838709677
2023-08-23,22.8048387096774
2023-08-24,22.9451612903226
2023-08-25,23.0967741935484
2023-08-26,22.2806451612903
2023-08-27,21.8709677419355
2023-08-28,21.5377049180328
2023-08-29,21.5786885245902
2023-08-30,21.5229508196721
2023-08-31,20.9622950819672
2023-09-01,21.1098360655738
2023-09-02,21.5786885245902
2023-09-03,22.1475409836066
2023-09-04,21.583606557377
2023-09-05,20.8129032258065
2023-09-06,20.1596774193548
2023-09-07,20.465
2023-09-08,20.0950819672131
2023-09-09,20.0639344262295
2023-09-10,19.8147540983607
2023-09-11,19.0819672131148
2023-09-12,18.5016393442623
2023-09-13,18.2704918032787
2023-09-14,17.8885245901639
2023-09-15,17.6193548387097
2023-09-16,17.7435483870968
2023-09-17,17.9967741935484
2023-09-18,18.2629032258065
2023-09-19,18.1114754098361
2023-09-20,17.716393442623
2023-09-21,17.0612903225806
2023-09-22,16.75
2023-09-23,16.9064516129032
2023-09-24,16.8354838709677
2023-09-25,17.3806451612903
2023-09-26,17.2918032786885
2023-09-27,16.7822580645161
2023-09-28,16.9655737704918
2023-09-29,17.3629032258065
2023-09-30,17.8241935483871
2023-10-01,17.252380952381
