"date","avg_temp"
2023-06-01,13.5306818181818
2023-06-02,13.5920454545455
2023-06-03,13.5344827586207
2023-06-04,13.9310344827586
2023-06-05,14.6840909090909
2023-06-06,15.2483146067416
2023-06-07,15.4651685393258
2023-06-08,15.6752808988764
2023-06-09,16.1397727272727
2023-06-10,16.623595505618
2023-06-11,16.9707865168539
2023-06-12,16.9724137931034
2023-06-13,16.4590909090909
2023-06-14,17.1204545454545
2023-06-15,17.9279069767442
2023-06-16,18.353488372093
2023-06-17,18.4732558139535
2023-06-18,18.5833333333333
2023-06-19,19.0953488372093
2023-06-20,19.5172413793103
2023-06-21,19.8325842696629
2023-06-22,19.7876404494382
2023-06-23,19.5116279069767
2023-06-24,19.6317647058824
2023-06-25,20.3701298701299
2023-06-26,19.375
2023-06-27,18.6613636363636
2023-06-28,18.564367816092
2023-06-29,18.3045454545455
2023-06-30,18.2670454545455
2023-07-01,17.7909090909091
2023-07-02,17.751724137931
2023-07-03,17.8732558139535
2023-07-04,18.3784090909091
2023-07-05,18.4840909090909
2023-07-06,18.6298850574713
2023-07-07,19.6113636363636
2023-07-08,19.6818181818182
2023-07-09,19.6613636363636
2023-07-10,19.9
2023-07-11,20.3318181818182
2023-07-12,20.0897727272727
2023-07-13,19.6103448275862
2023-07-14,20.1666666666667
2023-07-15,20.7329545454545
2023-07-16,20.9772727272727
2023-07-17,21.3613636363636
2023-07-18,20.8666666666667
2023-07-19,20.1477272727273
2023-07-20,19.4781609195402
2023-07-21,18.7126436781609
2023-07-22,18.8130952380952
2023-07-23,19.627380952381
2023-07-24,19.7952941176471
2023-07-25,19.2129411764706
2023-07-26,18.3581395348837
2023-07-27,18.0885057471264
2023-07-28,18.635632183908
2023-07-29,19.2390804597701
2023-07-30,19.4149425287356
2023-07-31,19.2885057471264
2023-08-01,19.2218390804598
2023-08-02,19.6860465116279
2023-08-03,19.6682352941176
2023-08-04,19.2305882352941
2023-08-05,18.62
2023-08-06,18.8976470588235
2023-08-07,18.1705882352941
2023-08-08,18.1804597701149
2023-08-09,18.4494252873563
2023-08-10,18.7581395348837
2023-08-11,19.3790697674419
2023-08-12,19.4453488372093
2023-08-13,19.8
2023-08-14,20.6241379310345
2023-08-15,20.8379310344828
2023-08-16,20.7528735632184
2023-08-17,20.3264367816092
2023-08-18,20.8022988505747
2023-08-19,21.0333333333333
2023-08-20,21.0873563218391
2023-08-21,21.0727272727273
2023-08-22,20.6505882352941
2023-08-23,20.3767441860465
2023-08-24,19.8804597701149
2023-08-25,19.6448275862069
2023-08-26,19.4172413793103
2023-08-27,18.5609195402299
2023-08-28,17.7662790697674
2023-08-29,17.1333333333333
2023-08-30,17.232183908046
2023-08-31,17.1809523809524
2023-09-01,17.8571428571429
2023-09-02,17.9541176470588
2023-09-03,18.1329411764706
2023-09-04,18.2011627906977
2023-09-05,17.8209302325581
2023-09-06,17.9738095238095
2023-09-07,17.9951807228916
2023-09-08,18.352380952381
2023-09-09,18.6321428571429
2023-09-10,18.2535714285714
2023-09-11,18.0710843373494
2023-09-12,17.85
2023-09-13,16.9682352941176
2023-09-14,15.9435294117647
2023-09-15,15.6744186046512
2023-09-16,16.1023255813953
2023-09-17,16.6244186046512
2023-09-18,16.3116279069767
2023-09-19,15.9518518518519
2023-09-20,16.8875
2023-09-21,16.5658536585366
2023-09-22,16.7602409638554
2023-09-23,16.1963414634146
2023-09-24,15.7743902439024
2023-09-25,15.6164705882353
2023-09-26,16.2321428571429
2023-09-27,16.5607142857143
2023-09-28,16.1289156626506
2023-09-29,16.4313253012048
2023-09-30,15.7905882352941
2023-10-01,15.3559523809524
