"id","date","tavg","region"
"AG000060390",2023-06-01,19.3,"Europe"
"AG000060390",2023-06-02,19.7,"Europe"
"AG000060390",2023-06-03,19.4,"Europe"
"AG000060390",2023-06-04,20.1,"Europe"
"AG000060390",2023-06-05,20.4,"Europe"
"AG000060390",2023-06-06,20.5,"Europe"
"AG000060390",2023-06-07,21.2,"Europe"
"AG000060390",2023-06-08,23.3,"Europe"
"AG000060390",2023-06-09,22.6,"Europe"
"AG000060390",2023-06-10,22.2,"Europe"
"AG000060390",2023-06-11,23.1,"Europe"
"AG000060390",2023-06-12,23.7,"Europe"
"AG000060390",2023-06-13,23.7,"Europe"
"AG000060390",2023-06-14,23.1,"Europe"
"AG000060390",2023-06-15,22.8,"Europe"
"AG000060390",2023-06-16,24.6,"Europe"
"AG000060390",2023-06-17,25.2,"Europe"
"AG000060390",2023-06-18,27.3,"Europe"
"AG000060390",2023-06-19,30.8,"Europe"
"AG000060390",2023-06-20,24.5,"Europe"
"AG000060390",2023-06-21,24.9,"Europe"
"AG000060390",2023-06-22,24.9,"Europe"
"AG000060390",2023-06-23,24.6,"Europe"
"AG000060390",2023-06-24,24.7,"Europe"
"AG000060390",2023-06-25,24.4,"Europe"
"AG000060390",2023-06-26,23.7,"Europe"
"AG000060390",2023-06-27,25.7,"Europe"
"AG000060390",2023-06-28,26.2,"Europe"
"AG000060390",2023-06-29,24.1,"Europe"
"AG000060390",2023-06-30,25.2,"Europe"
"AG000060390",2023-07-01,24.9,"Europe"
"AG000060390",2023-07-02,24.7,"Europe"
"AG000060390",2023-07-03,25.9,"Europe"
"AG000060390",2023-07-04,26.1,"Europe"
"AG000060390",2023-07-05,26.1,"Europe"
"AG000060390",2023-07-06,26,"Europe"
"AG000060390",2023-07-07,27.1,"Europe"
"AG000060390",2023-07-08,27.8,"Europe"
"AG000060390",2023-07-09,28.8,"Europe"
"AG000060390",2023-07-10,37.5,"Europe"
"AG000060390",2023-07-11,40.3,"Europe"
"AG000060390",2023-07-12,31.8,"Europe"
"AG000060390",2023-07-13,29.4,"Europe"
"AG000060390",2023-07-14,28.5,"Europe"
"AG000060390",2023-07-15,28.1,"Europe"
"AG000060390",2023-07-16,29.2,"Europe"
"AG000060390",2023-07-17,33.7,"Europe"
"AG000060390",2023-07-18,33.6,"Europe"
"AG000060390",2023-07-19,30.4,"Europe"
"AG000060390",2023-07-20,31.2,"Europe"
"AG000060390",2023-07-21,30.5,"Europe"
"AG000060390",2023-07-22,30.9,"Europe"
"AG000060390",2023-07-23,35.9,"Europe"
"AG000060390",2023-07-24,35.6,"Europe"
"AG000060390",2023-07-25,29.8,"Europe"
"AG000060390",2023-07-26,28.3,"Europe"
"AG000060390",2023-07-27,28.4,"Europe"
"AG000060390",2023-07-28,27.9,"Europe"
"AG000060390",2023-07-29,28.5,"Europe"
"AG000060390",2023-07-30,28.6,"Europe"
"AG000060390",2023-07-31,28.8,"Europe"
"AG000060390",2023-08-01,27.6,"Europe"
"AG000060390",2023-08-02,28.3,"Europe"
"AG000060390",2023-08-03,28.8,"Europe"
"AG000060390",2023-08-04,25.7,"Europe"
"AG000060390",2023-08-05,24.3,"Europe"
"AG000060390",2023-08-06,24.8,"Europe"
"AG000060390",2023-08-07,24.7,"Europe"
"AG000060390",2023-08-08,25.6,"Europe"
"AG000060390",2023-08-09,26.5,"Europe"
"AG000060390",2023-08-10,27.1,"Europe"
"AG000060390",2023-08-11,27.8,"Europe"
"AG000060390",2023-08-12,26.6,"Europe"
"AG000060390",2023-08-13,26.2,"Europe"
"AG000060390",2023-08-14,26.7,"Europe"
"AG000060390",2023-08-15,27.4,"Europe"
"AG000060390",2023-08-16,30.3,"Europe"
"AG000060390",2023-08-17,28.1,"Europe"
"AG000060390",2023-08-18,29.4,"Europe"
"AG000060390",2023-08-19,28.2,"Europe"
"AG000060390",2023-08-20,26.7,"Europe"
"AG000060390",2023-08-21,27.4,"Europe"
"AG000060390",2023-08-22,27.7,"Europe"
"AG000060390",2023-08-23,28.2,"Europe"
"AG000060390",2023-08-24,26.9,"Europe"
"AG000060390",2023-08-25,26.7,"Europe"
"AG000060390",2023-08-26,27.9,"Europe"
"AG000060390",2023-08-27,27.5,"Europe"
"AG000060390",2023-08-28,24,"Europe"
"AG000060390",2023-08-29,24.3,"Europe"
"AG000060390",2023-08-30,24.4,"Europe"
"AG000060390",2023-08-31,25.1,"Europe"
"AG000060390",2023-09-01,25.2,"Europe"
"AG000060390",2023-09-02,25.1,"Europe"
"AG000060390",2023-09-03,32.9,"Europe"
"AG000060390",2023-09-04,29.6,"Europe"
"AG000060390",2023-09-05,26.2,"Europe"
"AG000060390",2023-09-06,25.9,"Europe"
"AG000060390",2023-09-07,23.6,"Europe"
"AG000060390",2023-09-08,23.8,"Europe"
"AG000060390",2023-09-09,23.8,"Europe"
"AG000060390",2023-09-10,25.4,"Europe"
"AG000060390",2023-09-11,26.4,"Europe"
"AG000060390",2023-09-12,25.5,"Europe"
"AG000060390",2023-09-13,26.1,"Europe"
"AG000060390",2023-09-14,26.7,"Europe"
"AG000060390",2023-09-15,28.2,"Europe"
"AG000060390",2023-09-16,28.9,"Europe"
"AG000060390",2023-09-17,30.3,"Europe"
"AG000060390",2023-09-18,27.1,"Europe"
"AG000060390",2023-09-19,25.4,"Europe"
"AG000060390",2023-09-20,25.3,"Europe"
"AG000060390",2023-09-21,23.7,"Europe"
"AG000060390",2023-09-22,23.6,"Europe"
"AG000060390",2023-09-23,22.6,"Europe"
"AG000060390",2023-09-24,20.9,"Europe"
"AG000060390",2023-09-25,21.1,"Europe"
"AG000060390",2023-09-26,20.5,"Europe"
"AG000060390",2023-09-27,21.1,"Europe"
"AG000060390",2023-09-28,21.9,"Europe"
"AG000060390",2023-09-29,22.3,"Europe"
"AG000060390",2023-09-30,22,"Europe"
"AG000060390",2023-10-01,23.3,"Europe"
"ALM00013615",2023-06-01,20.8,"Europe"
"ALM00013615",2023-06-02,21.4,"Europe"
"ALM00013615",2023-06-03,20.7,"Europe"
"ALM00013615",2023-06-04,22.3,"Europe"
"ALM00013615",2023-06-05,22.7,"Europe"
"ALM00013615",2023-06-06,22.5,"Europe"
"ALM00013615",2023-06-07,21.4,"Europe"
"ALM00013615",2023-06-08,22.6,"Europe"
"ALM00013615",2023-06-09,22.6,"Europe"
"ALM00013615",2023-06-10,22.3,"Europe"
"ALM00013615",2023-06-11,22.7,"Europe"
"ALM00013615",2023-06-12,21.2,"Europe"
"ALM00013615",2023-06-13,22.4,"Europe"
"ALM00013615",2023-06-14,23.2,"Europe"
"ALM00013615",2023-06-15,21,"Europe"
"ALM00013615",2023-06-16,20.4,"Europe"
"ALM00013615",2023-06-17,19.6,"Europe"
"ALM00013615",2023-06-18,21.5,"Europe"
"ALM00013615",2023-06-19,21.8,"Europe"
"ALM00013615",2023-06-20,23.5,"Europe"
"ALM00013615",2023-06-21,25.2,"Europe"
"ALM00013615",2023-06-22,26.8,"Europe"
"ALM00013615",2023-06-23,28.1,"Europe"
"ALM00013615",2023-06-24,26.8,"Europe"
"ALM00013615",2023-06-25,24.6,"Europe"
"ALM00013615",2023-06-26,25.2,"Europe"
"ALM00013615",2023-06-27,25,"Europe"
"ALM00013615",2023-06-28,25.3,"Europe"
"ALM00013615",2023-06-29,23.6,"Europe"
"ALM00013615",2023-06-30,23.8,"Europe"
"ALM00013615",2023-07-01,24,"Europe"
"ALM00013615",2023-07-02,22.3,"Europe"
"ALM00013615",2023-07-03,25,"Europe"
"ALM00013615",2023-07-04,25.8,"Europe"
"ALM00013615",2023-07-05,24.9,"Europe"
"ALM00013615",2023-07-06,25.2,"Europe"
"ALM00013615",2023-07-07,25.2,"Europe"
"ALM00013615",2023-07-08,24.7,"Europe"
"ALM00013615",2023-07-09,24.4,"Europe"
"ALM00013615",2023-07-10,25,"Europe"
"ALM00013615",2023-07-11,25.2,"Europe"
"ALM00013615",2023-07-12,26.7,"Europe"
"ALM00013615",2023-07-13,27.6,"Europe"
"ALM00013615",2023-07-14,27.2,"Europe"
"ALM00013615",2023-07-15,27,"Europe"
"ALM00013615",2023-07-16,27.4,"Europe"
"ALM00013615",2023-07-17,28.7,"Europe"
"ALM00013615",2023-07-18,28.7,"Europe"
"ALM00013615",2023-07-19,29.1,"Europe"
"ALM00013615",2023-07-20,29.1,"Europe"
"ALM00013615",2023-07-21,29.4,"Europe"
"ALM00013615",2023-07-22,29.9,"Europe"
"ALM00013615",2023-07-23,29,"Europe"
"ALM00013615",2023-07-24,29.3,"Europe"
"ALM00013615",2023-07-25,32.4,"Europe"
"ALM00013615",2023-07-26,28.7,"Europe"
"ALM00013615",2023-07-27,24.7,"Europe"
"ALM00013615",2023-07-28,24.1,"Europe"
"ALM00013615",2023-07-29,24.8,"Europe"
"ALM00013615",2023-07-30,25.7,"Europe"
"ALM00013615",2023-07-31,26.9,"Europe"
"ALM00013615",2023-08-01,27.3,"Europe"
"ALM00013615",2023-08-02,26.8,"Europe"
"ALM00013615",2023-08-03,26.6,"Europe"
"ALM00013615",2023-08-04,26.7,"Europe"
"ALM00013615",2023-08-05,22.1,"Europe"
"ALM00013615",2023-08-06,21.6,"Europe"
"ALM00013615",2023-08-07,23.2,"Europe"
"ALM00013615",2023-08-08,23.3,"Europe"
"ALM00013615",2023-08-09,22.1,"Europe"
"ALM00013615",2023-08-10,22.6,"Europe"
"ALM00013615",2023-08-11,23.4,"Europe"
"ALM00013615",2023-08-12,24.1,"Europe"
"ALM00013615",2023-08-13,24.3,"Europe"
"ALM00013615",2023-08-14,25.4,"Europe"
"ALM00013615",2023-08-15,24.8,"Europe"
"ALM00013615",2023-08-16,24.2,"Europe"
"ALM00013615",2023-08-17,25.3,"Europe"
"ALM00013615",2023-08-18,26.6,"Europe"
"ALM00013615",2023-08-19,26.9,"Europe"
"ALM00013615",2023-08-20,29.1,"Europe"
"ALM00013615",2023-08-21,29.7,"Europe"
"ALM00013615",2023-08-22,28.5,"Europe"
"ALM00013615",2023-08-23,27.8,"Europe"
"ALM00013615",2023-08-24,28,"Europe"
"ALM00013615",2023-08-25,27.7,"Europe"
"ALM00013615",2023-08-26,27.5,"Europe"
"ALM00013615",2023-08-27,27.2,"Europe"
"ALM00013615",2023-08-28,27.5,"Europe"
"ALM00013615",2023-08-29,25.7,"Europe"
"ALM00013615",2023-08-30,23.5,"Europe"
"ALM00013615",2023-08-31,22.4,"Europe"
"ALM00013615",2023-09-01,21.8,"Europe"
"ALM00013615",2023-09-02,23.4,"Europe"
"ALM00013615",2023-09-03,24.3,"Europe"
"ALM00013615",2023-09-04,23.3,"Europe"
"ALM00013615",2023-09-05,24.9,"Europe"
"ALM00013615",2023-09-06,26.2,"Europe"
"ALM00013615",2023-09-07,26.6,"Europe"
"ALM00013615",2023-09-08,25.3,"Europe"
"ALM00013615",2023-09-09,24,"Europe"
"ALM00013615",2023-09-10,23.1,"Europe"
"ALM00013615",2023-09-11,22.7,"Europe"
"ALM00013615",2023-09-12,22.3,"Europe"
"ALM00013615",2023-09-13,22.9,"Europe"
"ALM00013615",2023-09-14,21.4,"Europe"
"ALM00013615",2023-09-15,22.4,"Europe"
"ALM00013615",2023-09-16,22.6,"Europe"
"ALM00013615",2023-09-17,22.7,"Europe"
"ALM00013615",2023-09-18,23.1,"Europe"
"ALM00013615",2023-09-19,25.3,"Europe"
"ALM00013615",2023-09-20,23.7,"Europe"
"ALM00013615",2023-09-21,23.5,"Europe"
"ALM00013615",2023-09-22,24.8,"Europe"
"ALM00013615",2023-09-23,25.1,"Europe"
"ALM00013615",2023-09-24,20.4,"Europe"
"ALM00013615",2023-09-25,17.8,"Europe"
"ALM00013615",2023-09-26,22,"Europe"
"ALM00013615",2023-09-27,22.6,"Europe"
"ALM00013615",2023-09-28,20.6,"Europe"
"ALM00013615",2023-09-29,21.2,"Europe"
"ALM00013615",2023-09-30,20.8,"Europe"
"ALM00013615",2023-10-01,20.3,"Europe"
"AU000005010",2023-06-01,19.3,"Europe"
"AU000005010",2023-06-02,20.1,"Europe"
"AU000005010",2023-06-03,16.6,"Europe"
"AU000005010",2023-06-04,17.2,"Europe"
"AU000005010",2023-06-05,16.4,"Europe"
"AU000005010",2023-06-06,18.2,"Europe"
"AU000005010",2023-06-07,18.8,"Europe"
"AU000005010",2023-06-08,18,"Europe"
"AU000005010",2023-06-09,18.7,"Europe"
"AU000005010",2023-06-10,17.8,"Europe"
"AU000005010",2023-06-11,18.6,"Europe"
"AU000005010",2023-06-12,17.6,"Europe"
"AU000005010",2023-06-13,16.2,"Europe"
"AU000005010",2023-06-14,17.1,"Europe"
"AU000005010",2023-06-15,16.4,"Europe"
"AU000005010",2023-06-16,17,"Europe"
"AU000005010",2023-06-17,18.4,"Europe"
"AU000005010",2023-06-18,20.2,"Europe"
"AU000005010",2023-06-19,22.4,"Europe"
"AU000005010",2023-06-20,24.5,"Europe"
"AU000005010",2023-06-21,25.8,"Europe"
"AU000005010",2023-06-22,25.6,"Europe"
"AU000005010",2023-06-23,20.6,"Europe"
"AU000005010",2023-06-24,16.3,"Europe"
"AU000005010",2023-06-25,20.2,"Europe"
"AU000005010",2023-06-26,23.6,"Europe"
"AU000005010",2023-06-27,19.1,"Europe"
"AU000005010",2023-06-28,17.6,"Europe"
"AU000005010",2023-06-29,19.9,"Europe"
"AU000005010",2023-06-30,20.9,"Europe"
"AU000005010",2023-07-01,19.3,"Europe"
"AU000005010",2023-07-02,18.8,"Europe"
"AU000005010",2023-07-03,21.2,"Europe"
"AU000005010",2023-07-04,21.4,"Europe"
"AU000005010",2023-07-05,19.9,"Europe"
"AU000005010",2023-07-06,19.1,"Europe"
"AU000005010",2023-07-07,21.1,"Europe"
"AU000005010",2023-07-08,22.9,"Europe"
"AU000005010",2023-07-09,25.5,"Europe"
"AU000005010",2023-07-10,25.8,"Europe"
"AU000005010",2023-07-11,26.8,"Europe"
"AU000005010",2023-07-12,22.2,"Europe"
"AU000005010",2023-07-13,19.9,"Europe"
"AU000005010",2023-07-14,21.7,"Europe"
"AU000005010",2023-07-15,25.8,"Europe"
"AU000005010",2023-07-16,25.2,"Europe"
"AU000005010",2023-07-17,22.9,"Europe"
"AU000005010",2023-07-18,24.2,"Europe"
"AU000005010",2023-07-19,23.4,"Europe"
"AU000005010",2023-07-20,21,"Europe"
"AU000005010",2023-07-21,19.4,"Europe"
"AU000005010",2023-07-22,20.2,"Europe"
"AU000005010",2023-07-23,22.8,"Europe"
"AU000005010",2023-07-24,21.6,"Europe"
"AU000005010",2023-07-25,18,"Europe"
"AU000005010",2023-07-26,13.9,"Europe"
"AU000005010",2023-07-27,17.7,"Europe"
"AU000005010",2023-07-28,20.2,"Europe"
"AU000005010",2023-07-29,20.1,"Europe"
"AU000005010",2023-07-30,19.2,"Europe"
"AU000005010",2023-07-31,20.5,"Europe"
"AU000005010",2023-08-01,17.9,"Europe"
"AU000005010",2023-08-02,19.4,"Europe"
"AU000005010",2023-08-03,17.6,"Europe"
"AU000005010",2023-08-04,17.9,"Europe"
"AU000005010",2023-08-05,15.8,"Europe"
"AU000005010",2023-08-06,15.3,"Europe"
"AU000005010",2023-08-07,12.4,"Europe"
"AU000005010",2023-08-08,17.1,"Europe"
"AU000005010",2023-08-09,14.6,"Europe"
"AU000005010",2023-08-10,16.7,"Europe"
"AU000005010",2023-08-11,18.8,"Europe"
"AU000005010",2023-08-12,21.6,"Europe"
"AU000005010",2023-08-13,24.9,"Europe"
"AU000005010",2023-08-14,25.5,"Europe"
"AU000005010",2023-08-15,23.8,"Europe"
"AU000005010",2023-08-16,22.8,"Europe"
"AU000005010",2023-08-17,21.8,"Europe"
"AU000005010",2023-08-18,23.1,"Europe"
"AU000005010",2023-08-19,23.8,"Europe"
"AU000005010",2023-08-20,25,"Europe"
"AU000005010",2023-08-21,25.6,"Europe"
"AU000005010",2023-08-22,26.3,"Europe"
"AU000005010",2023-08-23,25.1,"Europe"
"AU000005010",2023-08-24,24.2,"Europe"
"AU000005010",2023-08-25,23.1,"Europe"
"AU000005010",2023-08-26,21.4,"Europe"
"AU000005010",2023-08-27,17.8,"Europe"
"AU000005010",2023-08-28,14.5,"Europe"
"AU000005010",2023-08-29,13.4,"Europe"
"AU000005010",2023-08-30,14.4,"Europe"
"AU000005010",2023-08-31,15.7,"Europe"
"AU000005010",2023-09-01,18.6,"Europe"
"AU000005010",2023-09-02,20.2,"Europe"
"AU000005010",2023-09-03,19.8,"Europe"
"AU000005010",2023-09-04,18.3,"Europe"
"AU000005010",2023-09-05,17.6,"Europe"
"AU000005010",2023-09-06,18.6,"Europe"
"AU000005010",2023-09-07,19.3,"Europe"
"AU000005010",2023-09-08,19.2,"Europe"
"AU000005010",2023-09-09,19.9,"Europe"
"AU000005010",2023-09-10,21.2,"Europe"
"AU000005010",2023-09-11,21.9,"Europe"
"AU000005010",2023-09-12,21.6,"Europe"
"AU000005010",2023-09-13,20.2,"Europe"
"AU000005010",2023-09-14,18.7,"Europe"
"AU000005010",2023-09-15,17.4,"Europe"
"AU000005010",2023-09-16,18.1,"Europe"
"AU000005010",2023-09-17,19.2,"Europe"
"AU000005010",2023-09-18,18.8,"Europe"
"AU000005010",2023-09-19,17.8,"Europe"
"AU000005010",2023-09-20,17.5,"Europe"
"AU000005010",2023-09-21,18.7,"Europe"
"AU000005010",2023-09-22,15.5,"Europe"
"AU000005010",2023-09-23,13,"Europe"
"AU000005010",2023-09-24,13.9,"Europe"
"AU000005010",2023-09-25,14.9,"Europe"
"AU000005010",2023-09-26,16.3,"Europe"
"AU000005010",2023-09-27,17.1,"Europe"
"AU000005010",2023-09-28,16.1,"Europe"
"AU000005010",2023-09-29,17.2,"Europe"
"AU000005010",2023-09-30,18.2,"Europe"
"AU000005010",2023-10-01,16.1,"Europe"
"AU000005901",2023-06-01,19.7,"Europe"
"AU000005901",2023-06-02,20.3,"Europe"
"AU000005901",2023-06-03,17.1,"Europe"
"AU000005901",2023-06-04,16.4,"Europe"
"AU000005901",2023-06-05,17.6,"Europe"
"AU000005901",2023-06-06,18.1,"Europe"
"AU000005901",2023-06-07,18.7,"Europe"
"AU000005901",2023-06-08,18.1,"Europe"
"AU000005901",2023-06-09,18.2,"Europe"
"AU000005901",2023-06-10,18.3,"Europe"
"AU000005901",2023-06-11,18.8,"Europe"
"AU000005901",2023-06-12,18.1,"Europe"
"AU000005901",2023-06-13,16.9,"Europe"
"AU000005901",2023-06-14,17.4,"Europe"
"AU000005901",2023-06-15,17.2,"Europe"
"AU000005901",2023-06-16,19.3,"Europe"
"AU000005901",2023-06-17,18.8,"Europe"
"AU000005901",2023-06-18,20.5,"Europe"
"AU000005901",2023-06-19,23.2,"Europe"
"AU000005901",2023-06-20,25.3,"Europe"
"AU000005901",2023-06-21,25.3,"Europe"
"AU000005901",2023-06-22,25.6,"Europe"
"AU000005901",2023-06-23,22.3,"Europe"
"AU000005901",2023-06-24,17.6,"Europe"
"AU000005901",2023-06-25,20.9,"Europe"
"AU000005901",2023-06-26,23.2,"Europe"
"AU000005901",2023-06-27,20.1,"Europe"
"AU000005901",2023-06-28,18.9,"Europe"
"AU000005901",2023-06-29,21,"Europe"
"AU000005901",2023-06-30,21.8,"Europe"
"AU000005901",2023-07-01,20.7,"Europe"
"AU000005901",2023-07-02,21.5,"Europe"
"AU000005901",2023-07-03,22.2,"Europe"
"AU000005901",2023-07-04,23.9,"Europe"
"AU000005901",2023-07-05,21.7,"Europe"
"AU000005901",2023-07-06,21.2,"Europe"
"AU000005901",2023-07-07,21.7,"Europe"
"AU000005901",2023-07-08,23,"Europe"
"AU000005901",2023-07-09,24.9,"Europe"
"AU000005901",2023-07-10,25.7,"Europe"
"AU000005901",2023-07-11,26.4,"Europe"
"AU000005901",2023-07-12,26.9,"Europe"
"AU000005901",2023-07-13,22.8,"Europe"
"AU000005901",2023-07-14,24.4,"Europe"
"AU000005901",2023-07-15,26.1,"Europe"
"AU000005901",2023-07-16,27.9,"Europe"
"AU000005901",2023-07-17,26.4,"Europe"
"AU000005901",2023-07-18,26.2,"Europe"
"AU000005901",2023-07-19,26.3,"Europe"
"AU000005901",2023-07-20,23.9,"Europe"
"AU000005901",2023-07-21,21.1,"Europe"
"AU000005901",2023-07-22,22.2,"Europe"
"AU000005901",2023-07-23,24.9,"Europe"
"AU000005901",2023-07-24,26.2,"Europe"
"AU000005901",2023-07-25,21.2,"Europe"
"AU000005901",2023-07-26,16.6,"Europe"
"AU000005901",2023-07-27,19.6,"Europe"
"AU000005901",2023-07-28,23.8,"Europe"
"AU000005901",2023-07-29,24.8,"Europe"
"AU000005901",2023-07-30,21.3,"Europe"
"AU000005901",2023-07-31,22.1,"Europe"
"AU000005901",2023-08-01,18.5,"Europe"
"AU000005901",2023-08-02,22,"Europe"
"AU000005901",2023-08-03,20.1,"Europe"
"AU000005901",2023-08-04,18.1,"Europe"
"AU000005901",2023-08-05,16.8,"Europe"
"AU000005901",2023-08-06,16.5,"Europe"
"AU000005901",2023-08-07,14.4,"Europe"
"AU000005901",2023-08-08,17.7,"Europe"
"AU000005901",2023-08-09,16.2,"Europe"
"AU000005901",2023-08-10,17,"Europe"
"AU000005901",2023-08-11,19.2,"Europe"
"AU000005901",2023-08-12,21.7,"Europe"
"AU000005901",2023-08-13,23.9,"Europe"
"AU000005901",2023-08-14,25.1,"Europe"
"AU000005901",2023-08-15,25.5,"Europe"
"AU000005901",2023-08-16,23.6,"Europe"
"AU000005901",2023-08-17,22.1,"Europe"
"AU000005901",2023-08-18,23.5,"Europe"
"AU000005901",2023-08-19,24.7,"Europe"
"AU000005901",2023-08-20,26.2,"Europe"
"AU000005901",2023-08-21,27.1,"Europe"
"AU000005901",2023-08-22,27.9,"Europe"
"AU000005901",2023-08-23,26.6,"Europe"
"AU000005901",2023-08-24,25.4,"Europe"
"AU000005901",2023-08-25,27.9,"Europe"
"AU000005901",2023-08-26,24.9,"Europe"
"AU000005901",2023-08-27,22.1,"Europe"
"AU000005901",2023-08-28,20.4,"Europe"
"AU000005901",2023-08-29,15.7,"Europe"
"AU000005901",2023-08-30,16.8,"Europe"
"AU000005901",2023-08-31,18.2,"Europe"
"AU000005901",2023-09-01,20.1,"Europe"
"AU000005901",2023-09-02,20.5,"Europe"
"AU000005901",2023-09-03,19.9,"Europe"
"AU000005901",2023-09-04,18.8,"Europe"
"AU000005901",2023-09-05,18.1,"Europe"
"AU000005901",2023-09-06,19.7,"Europe"
"AU000005901",2023-09-07,19.6,"Europe"
"AU000005901",2023-09-08,20.6,"Europe"
"AU000005901",2023-09-09,21.1,"Europe"
"AU000005901",2023-09-10,21,"Europe"
"AU000005901",2023-09-11,21.9,"Europe"
"AU000005901",2023-09-12,22.5,"Europe"
"AU000005901",2023-09-13,22.1,"Europe"
"AU000005901",2023-09-14,19.7,"Europe"
"AU000005901",2023-09-15,18.6,"Europe"
"AU000005901",2023-09-16,20.1,"Europe"
"AU000005901",2023-09-17,20.4,"Europe"
"AU000005901",2023-09-18,21.8,"Europe"
"AU000005901",2023-09-19,19.3,"Europe"
"AU000005901",2023-09-20,20.4,"Europe"
"AU000005901",2023-09-21,22.2,"Europe"
"AU000005901",2023-09-22,20.4,"Europe"
"AU000005901",2023-09-23,15.9,"Europe"
"AU000005901",2023-09-24,15.6,"Europe"
"AU000005901",2023-09-25,16.8,"Europe"
"AU000005901",2023-09-26,19,"Europe"
"AU000005901",2023-09-27,19.7,"Europe"
"AU000005901",2023-09-28,18.3,"Europe"
"AU000005901",2023-09-29,18.3,"Europe"
"AU000005901",2023-09-30,18.6,"Europe"
"AU000005901",2023-10-01,17.1,"Europe"
"BE000006447",2023-06-01,15.2,"Europe"
"BE000006447",2023-06-02,13.9,"Europe"
"BE000006447",2023-06-03,17.4,"Europe"
"BE000006447",2023-06-04,18.1,"Europe"
"BE000006447",2023-06-05,17.4,"Europe"
"BE000006447",2023-06-06,18,"Europe"
"BE000006447",2023-06-07,18.6,"Europe"
"BE000006447",2023-06-08,20.2,"Europe"
"BE000006447",2023-06-09,23,"Europe"
"BE000006447",2023-06-10,24.4,"Europe"
"BE000006447",2023-06-11,24.4,"Europe"
"BE000006447",2023-06-12,23.9,"Europe"
"BE000006447",2023-06-13,23.2,"Europe"
"BE000006447",2023-06-14,22.4,"Europe"
"BE000006447",2023-06-15,20.8,"Europe"
"BE000006447",2023-06-16,22,"Europe"
"BE000006447",2023-06-17,21.7,"Europe"
"BE000006447",2023-06-18,20.4,"Europe"
"BE000006447",2023-06-19,20.9,"Europe"
"BE000006447",2023-06-20,21.9,"Europe"
"BE000006447",2023-06-21,21.4,"Europe"
"BE000006447",2023-06-22,18.5,"Europe"
"BE000006447",2023-06-23,19.8,"Europe"
"BE000006447",2023-06-24,20.7,"Europe"
"BE000006447",2023-06-25,23.7,"Europe"
"BE000006447",2023-06-26,19.5,"Europe"
"BE000006447",2023-06-27,18.3,"Europe"
"BE000006447",2023-06-28,19.7,"Europe"
"BE000006447",2023-06-29,18.9,"Europe"
"BE000006447",2023-06-30,17.8,"Europe"
"BE000006447",2023-07-01,17.4,"Europe"
"BE000006447",2023-07-02,17.3,"Europe"
"BE000006447",2023-07-03,17,"Europe"
"BE000006447",2023-07-04,17.3,"Europe"
"BE000006447",2023-07-05,16.1,"Europe"
"BE000006447",2023-07-06,16.6,"Europe"
"BE000006447",2023-07-07,21.1,"Europe"
"BE000006447",2023-07-08,23.9,"Europe"
"BE000006447",2023-07-09,22.3,"Europe"
"BE000006447",2023-07-10,21.1,"Europe"
"BE000006447",2023-07-11,22.7,"Europe"
"BE000006447",2023-07-12,18.6,"Europe"
"BE000006447",2023-07-13,17.7,"Europe"
"BE000006447",2023-07-14,20.5,"Europe"
"BE000006447",2023-07-15,20.9,"Europe"
"BE000006447",2023-07-16,17.7,"Europe"
"BE000006447",2023-07-17,17.6,"Europe"
"BE000006447",2023-07-18,18.2,"Europe"
"BE000006447",2023-07-19,18.1,"Europe"
"BE000006447",2023-07-20,16.8,"Europe"
"BE000006447",2023-07-21,16.4,"Europe"
"BE000006447",2023-07-22,16.9,"Europe"
"BE000006447",2023-07-23,17.7,"Europe"
"BE000006447",2023-07-24,17,"Europe"
"BE000006447",2023-07-25,15.8,"Europe"
"BE000006447",2023-07-26,17.4,"Europe"
"BE000006447",2023-07-27,16.6,"Europe"
"BE000006447",2023-07-28,19.6,"Europe"
"BE000006447",2023-07-29,18.9,"Europe"
"BE000006447",2023-07-30,17.1,"Europe"
"BE000006447",2023-07-31,16.9,"Europe"
"BE000006447",2023-08-01,17.2,"Europe"
"BE000006447",2023-08-02,17.5,"Europe"
"BE000006447",2023-08-03,16,"Europe"
"BE000006447",2023-08-04,15.8,"Europe"
"BE000006447",2023-08-05,14.1,"Europe"
"BE000006447",2023-08-06,13.7,"Europe"
"BE000006447",2023-08-07,14.3,"Europe"
"BE000006447",2023-08-08,15,"Europe"
"BE000006447",2023-08-09,17.1,"Europe"
"BE000006447",2023-08-10,18.4,"Europe"
"BE000006447",2023-08-11,21.6,"Europe"
"BE000006447",2023-08-12,19.8,"Europe"
"BE000006447",2023-08-13,19.1,"Europe"
"BE000006447",2023-08-14,20.9,"Europe"
"BE000006447",2023-08-15,20.8,"Europe"
"BE000006447",2023-08-16,20.4,"Europe"
"BE000006447",2023-08-17,18.8,"Europe"
"BE000006447",2023-08-18,21.8,"Europe"
"BE000006447",2023-08-19,23.3,"Europe"
"BE000006447",2023-08-20,21.9,"Europe"
"BE000006447",2023-08-21,21.2,"Europe"
"BE000006447",2023-08-22,19.7,"Europe"
"BE000006447",2023-08-23,21.1,"Europe"
"BE000006447",2023-08-24,20.3,"Europe"
"BE000006447",2023-08-25,18.8,"Europe"
"BE000006447",2023-08-26,16.1,"Europe"
"BE000006447",2023-08-27,15.6,"Europe"
